Entity,Code,Year,10.5.1 - Return on assets (%) - FI_FSI_FSERA,10.5.1 - Regulatory capital to assets (%) - FI_FSI_FSKA,10.5.1 - Liquid assets to short term liabilities (%) - FI_FSI_FSLS,10.5.1 - Non-performing loans to total gross loans (%) - FI_FSI_FSANL,10.5.1 - Net open position in foreign exchange to capital (%) - FI_FSI_FSSNO,10.5.1 - Non-performing loans net of provisions to capital (%) - FI_FSI_FSKNL,10.5.1 - Regulatory Tier 1 capital to risk-weighted assets (%) - FI_FSI_FSKRTC
Cyprus,CYP,2017,-1.08670821477008,9.03691397856973,36.6530896905271,31.3888946804868,0.139732226914668,184.355376597972,15.3776055492953
Cyprus,CYP,2018,0.545000123550511,8.22559841691544,47.0688503569391,19.520510219693,0.0990295277046489,100.714753515451,16.3800392407243
Cyprus,CYP,2019,0.376561828346145,9.0104789897116,47.1888194320766,17.0931036488541,0.0443673868400274,76.651750400127,18.5879719605332
Cyprus,CYP,2008,,6.88470714207144,46.4917494393739,3.59414947955865,0.81193236995358,16.1199101305867,8.30434774490724
Czechia,CZE,2007,1.41444569577481,5.04308707793851,71.5340735340688,2.36644725441615,-5.05327343900418,9.94442287866484,9.90476385928064
Czechia,CZE,2008,1.10186728045223,5.46045162650174,70.3030470166479,2.80546422987001,3.93559439320007,12.8572475625273,11.0970138975846
Czechia,CZE,2009,1.44936927887135,6.08725559055732,69.9680925794904,4.57795308340495,0.511132040660538,21.8998589764152,12.5678950338597
Czechia,CZE,2010,1.25274118726256,6.48640191026475,71.1244331806709,5.38606666822651,0.368485707241766,25.6241851201127,13.8572342248432
Czechia,CZE,2011,1.19929269504972,6.49171941862963,72.2113543921877,5.217252039537,-3.16336920519931,24.5441432489315,13.861325517313
Czechia,CZE,2012,1.36322669726209,6.87457432626631,71.3867683883422,5.23947904730896,5.13634388924433,23.5734527794314,15.1646384415035
Czechia,CZE,2013,1.16123671214496,7.2086222950298,67.3749870396305,5.19728134028281,1.17371769262675,21.2299691233212,16.1774352047728
Czechia,CZE,2014,1.19891198459094,7.30279561545968,64.85780675504,5.6074178141111,1.24470232804772,22.9922960482182,16.4706088885799
Czechia,CZE,2015,1.17427188273143,7.52465607748024,61.6845940267827,5.48405189413127,-0.328380160989275,22.1856663273134,17.0629927035411
Czechia,CZE,2016,1.18063406008715,7.25731162901703,53.8099745613813,4.5948979512957,0.448679197945389,17.6645382723398,17.1175569366507
Czechia,CZE,2017,1.11204323427939,6.48018871799237,39.8275063313907,3.74172036339308,0.73608040302671,14.0753776344907,17.5117918585911
Czechia,CZE,2018,1.09792200965215,6.54384031245325,29.9707242797217,3.14011728802473,1.03770159324363,11.4076361447514,17.7780132694125
Czechia,CZE,2019,1.17172168301444,6.83515750293278,38.7443371914924,2.70282433425314,,9.41586247116764,19.2240288071763
Denmark,DNK,2010,-0.0019488341099937,5.43221423673908,66.3095579833788,4.06863631073088,-20.5969701113215,23.6774543018593,13.88722221035
Denmark,DNK,2011,-0.0315005096783575,5.05367016225888,73.8264755026065,3.66034288721246,-42.1716618435433,24.8319323084356,15.1460859987408
Denmark,DNK,2012,0.093568008929165,5.26561423484071,82.567175383026,5.95051780307892,-20.418186314008,32.0710104183605,22.0714780045997
Denmark,DNK,2013,0.059628989803995,7.04977761780985,56.765781852997,4.61814370485933,-9.5079155172263,33.5905298033609,17.2679858534591
Denmark,DNK,2014,-0.0883180395316162,7.31086634220239,55.1160972403776,4.40079073803811,-8.97270794488486,32.7521656079811,16.2863539630912
Denmark,DNK,2015,0.53570427737228,7.7908024327203,47.4212498630116,3.68623593634986,-3.91480309475786,25.9480025097029,17.6674928020619
Denmark,DNK,2016,0.732654973557745,7.38626085376127,49.1488244984964,3.21012334300543,-8.38019731646276,21.8551073299429,18.4358634946399
Denmark,DNK,2017,0.827946477143329,6.89616492930755,46.8866859794752,2.29429154684121,-9.4990686731395,14.1211713359346,19.7286143014391
Denmark,DNK,2018,0.620940307761731,6.97937570564375,50.1086929366118,1.71030486462323,-19.6470779999951,19.5931719148306,19.787693373341
Denmark,DNK,2019,0.545974628752587,7.37437935476621,49.5128353349024,1.71510323080491,-10.8175462496242,15.7495357602053,19.969048251282
Denmark,DNK,2005,,4.86424757704623,64.0756917684756,,-64.8218040550597,,
Denmark,DNK,2006,,5.73891094358115,53.4667575346401,,-52.5768322235152,,
Denmark,DNK,2007,,6.24080335115749,52.1514623863104,,-66.3036884800637,,
Denmark,DNK,2008,,5.51643725044902,45.1397990115881,,-48.2092424544253,,
Denmark,DNK,2009,,5.49293969650125,62.7253400134488,,-30.0285129221294,,
Djibouti,DJI,2012,1.74456864636592,3.96517514077515,68.6282213474812,11.5343664524884,,16.0997029100549,9.77809881874862
Djibouti,DJI,2013,1.2990304316404,4.28275861894394,70.5233387414387,15.3368529632838,,36.1351251875638,10.7384513765009
Djibouti,DJI,2014,0.839458449670567,4.39675465572724,67.8196606898844,18.7296683852754,,49.7473558208115,12.001534238114
Djibouti,DJI,2015,0.810703791546002,5.34512109617481,71.9102003964997,19.9548869569175,,44.0082766940136,14.0506978772338
Djibouti,DJI,2016,1.07469644094247,5.83347909536315,73.0471177911485,22.4733058554676,,37.9399987142251,13.8653195139041
Djibouti,DJI,2017,0.712139878598752,5.38923860864114,74.8989423992823,16.5213170516291,,19.7834577887396,13.9287425667686
Djibouti,DJI,2018,0.896232006678374,6.29175234515156,75.8542997260606,18.0601133582426,,26.9668434439805,15.5729304081937
Djibouti,DJI,2019,1.14721442828669,6.48084009676576,69.0650148849198,16.0365840328976,,16.7966173966677,15.6951637227823
Dominica,DMA,2015,0.0996080526885095,3.99938782361421,52.4208439535542,15.1206183484483,302.382421923219,103.876064683372,
Dominica,DMA,2016,0.785677649237974,3.39346520365384,61.2144282065985,14.4508592267688,367.385969794328,93.732449593969,
Dominica,DMA,2017,-1.528888,5.133195,70.489615,17.433797,494.993487,72.230451,11.443549
Dominica,DMA,2018,-0.793551,4.926281,61.686885,17.016617,434.529885,73.721507,10.843376
Dominica,DMA,2019,2.936236,3.55511,53.1675,12.236643,474.79098,101.194778,10.1262
Dominican Republic,DOM,2008,2.07755539937374,9.68108503619065,371.450315935993,3.66970837144868,,-5.18322478180623,16.0211703517436
Dominican Republic,DOM,2009,1.92712081354936,9.18286583755586,497.230943054876,4.27408532265905,,-1.78666782318141,16.3268798879158
Dominican Republic,DOM,2010,2.21252928819125,8.96952417946048,417.621266382619,3.12919420245535,,-4.94153550473325,14.8527657776585
Dominican Republic,DOM,2011,1.8346617073877,9.46066973557239,379.869049520857,2.8706380231717,,-3.46331634586612,16.2174461701337
Dominican Republic,DOM,2012,1.76821779524379,9.52459619325938,365.327911324521,3.45486011402506,,-0.649640620960578,16.4437948681094
Dominican Republic,DOM,2013,1.91009978936851,9.11580829564496,315.793154553246,2.25179683245479,,-5.66253622465413,14.4560826747391
Dominican Republic,DOM,2014,1.89581366208884,9.08251625471953,412.593174592889,1.53648993145054,,-8.83307932554619,13.7913833231054
Dominican Republic,DOM,2015,1.86398859465892,9.05790861918492,448.658449263791,1.72594988860681,,-6.62942874243792,13.9643218476164
Dominican Republic,DOM,2016,1.71603555532032,9.10399726538651,503.079486807328,1.73698833018976,,-6.42357566394827,14.0931604720066
Dominican Republic,DOM,2017,1.60480114804063,9.44402912215013,456.944730091321,1.90658627011135,,-6.25298261138327,15.1943571584989
Dominican Republic,DOM,2018,1.91558094798138,9.61033604169124,450.313326075571,1.61766972022442,,-6.16965337129198,14.658761402825
Ecuador,ECU,2002,-0.0116617007410767,10.2810361020313,38.253851315177,10.8699263175749,,-3.22154368043555,13.7418459983225
Ecuador,ECU,2003,0.740885023117858,10.5612439618886,38.253851315177,9.50279114076136,,11.2984002357786,14.948038666817
Ecuador,ECU,2004,1.51632964178913,10.6508759339031,36.8845733963193,7.19288330162806,,10.975196214961,14.444454843531
Ecuador,ECU,2005,1.95225259770199,10.6061629754371,34.7856081595808,5.43472695142331,,7.1632431287938,14.2191611536655
Ecuador,ECU,2006,2.34116145872979,10.5122870241772,32.3035251363396,3.98231074579563,,1.78021920935136,13.7624128263051
Ecuador,ECU,2007,2.48705891525454,11.7860758383678,38.6960424993173,3.69652179480438,,0.865865398823246,16.3919977960018
Ecuador,ECU,2008,1.46690428296992,12.613661031724,38.3165152021718,3.43917859017453,,-0.996840058887728,17.3436136036979
Ecuador,ECU,2009,1.31061093782009,12.5949095429662,43.7789452245993,4.10540266193965,,-0.738298916355437,17.6096989625154
Ecuador,ECU,2010,1.40953424060177,12.4309074825758,36.9795423776836,3.35459628765638,,-1.89229585236183,17.0045920017817
Ecuador,ECU,2011,1.71106480773584,12.0392476435812,35.8725139218538,3.19772697533527,,-2.71003363104234,16.0936483944059
Ecuador,ECU,2012,1.33929508748251,12.0732969018629,35.9185813742825,3.75602134774845,,-1.31004442485912,16.1352849857786
Ecuador,ECU,2013,0.95227810375314,12.3092064569271,37.1400150184214,3.55714677312065,,-1.84348362639401,16.1364854795292
Ecuador,ECU,2014,1.18154017571199,12.2451141965134,34.0530450194954,3.58371226739211,,-2.77274047436651,16.8466442927649
Ecuador,ECU,2015,1.06444082977373,13.0405187518229,32.2915114269548,4.40406418242852,,-0.739253890076813,17.9134640025186
Ecuador,ECU,2016,0.692441316196227,11.8708740707555,36.8704221616648,3.96432968780132,,1.98030823674139,17.1138612397938
Ecuador,ECU,2017,1.24052357666238,11.6634300716691,33.5612743491002,3.30948193981056,,-1.86622397306534,15.7663191542912
Ecuador,ECU,2018,1.88154672277994,11.7769971865356,31.3970492559482,2.94923401923922,,-3.16102036831056,14.751914919686
Ecuador,ECU,2019,1.56139876553938,11.9147627822343,32.6477565842959,3.15128362975838,,-2.71636784178299,14.558602975856
El Salvador,SLV,2005,1.13892049442246,11.1060800278553,19.0137332290194,1.92131278838362,100,-2.99111834087512,10.4082653874659
El Salvador,SLV,2006,1.50523938654059,11.8092167950731,16.2862642513288,1.91648937851554,100,-1.83314441635118,10.5895244616377
El Salvador,SLV,2007,1.19814630750078,11.7798152847703,18.7049096396843,2.05199435343912,100,-2.37863811696718,10.8749787479906
El Salvador,SLV,2008,0.96294856080362,12.6441486187472,20.3600337969232,2.78686375059051,100,-1.57206351690402,12.668051405217
El Salvador,SLV,2009,0.336174066481871,13.1818704932172,24.1428426591023,3.67921642408023,100,-1.83095506012392,14.160430587328
El Salvador,SLV,2010,0.9,13.9,23.6,3.9,100,-1.44872365832106,14.5023018114629
El Salvador,SLV,2011,1.53221847540738,13.9366825632868,20.1515442476004,3.57014326250952,100,-1.36785649900847,14.7150886230199
El Salvador,SLV,2012,1.59650422865092,14.2201937693962,18.8273307823441,2.82636209916669,100,-1.83211898181675,14.6301973732999
El Salvador,SLV,2013,1.63766835523365,14.2711020598833,20.9634978028312,2.29198260382487,100,-2.48350688458267,14.3754283914711
El Salvador,SLV,2014,1.306762643657,14.0460225880466,30.7917343858834,2.30745344370215,100,-2.28874116970035,13.9608227914637
El Salvador,SLV,2015,1.07682363068779,13.8937958051651,30.9625290086341,2.25407195942281,100,-1.93297373017805,14.1794510324239
El Salvador,SLV,2016,0.889743059860113,13.4623608760005,32.1246109378881,2.08108807522041,100,-2.0107113677114,14.072751653322
El Salvador,SLV,2017,0.976920168878904,13.3186261216505,33.7009514762956,1.8941928732679,100,-2.19258544624183,13.8148216310021
El Salvador,SLV,2018,1.14632297959808,13.0490072223047,32.9281758484247,1.84617308975327,100,-2.89701839510864,13.2214296421615
El Salvador,SLV,2019,1.12333908279855,12.2540073419248,34.1547977000722,1.72045733222363,100,-2.74910483864402,12.9799651830107
El Salvador,SLV,2020,0.793747193321089,11.3369480944071,27.6540725970073,1.57056118582797,100,-9.54077124209037,12.4957445773118
Equatorial Guinea,GNQ,2010,0.982542857765224,11.000749164622,220.46997288618,4.72033072957954,4.24892417201798,-3.18382289354588,20.0988156034396
Equatorial Guinea,GNQ,2011,2.9004249126843,13.3235680085637,185.691749146389,4.41781877081119,1.89217869580164,-4.82822149425225,18.218622931016
Equatorial Guinea,GNQ,2012,2.42955258279245,10.5687466315348,283.105246788047,5.76775100732085,6.0452845354543,-8.09500200675213,24.4901358580122
Equatorial Guinea,GNQ,2013,1.61020825848601,11.0539081145161,220.183381331526,20.1302259830138,38.7862751792421,42.9232489684692,22.455634773763
Equatorial Guinea,GNQ,2014,1.94929270110978,11.7546727119389,193.956842718607,19.7351789788204,7.98235077590716,40.4763182302486,26.1549852838641
Equatorial Guinea,GNQ,2015,1.6600192341727,13.3475885196953,200.658517042989,16.7990277121713,2.03137251347223,34.9271499050105,24.4392348107293
Equatorial Guinea,GNQ,2016,1.81197014592793,15.0635222749234,158.424883035869,24.6418719545528,0.182247839621901,69.2645122483486,27.8738573583802
Equatorial Guinea,GNQ,2017,1.33142364178073,16.1674670551016,171.210023903636,27.2033156404533,1.55918591332146,71.907158443021,32.5908072773183
Equatorial Guinea,GNQ,2018,2.00637322972529,15.7564280456122,170.053469336123,36.6775045833246,3.01119399698793,106.124601062901,30.2740785514198
Equatorial Guinea,GNQ,2019,,17.9689239562548,120.713286764625,48.8127685672689,-18.6440677966102,111.731071209121,-1.60592553749345
Estonia,EST,2008,1.185525518137,8.23649347666431,19.374202452209,1.94468477607874,18.309196221103,16.5288227188142,13.181056801534
Estonia,EST,2009,-2.76433309724377,8.67230534678981,24.9487688598972,5.20231141689893,44.563163698347,28.0523227695687,16.0991661656163
Estonia,EST,2010,0.344248418890691,9.28207748330157,25.2401705368395,5.37548640053779,47.5237866273199,25.6320836053218,16.4911161853754
Estonia,EST,2011,3.51116660318468,8.92460897331818,25.7203842049093,4.0453074433657,-14.5888594164456,22.3940296883289,17.8267429070594
Estonia,EST,2012,1.94100230858956,9.88382608892956,25.8000506650683,2.62266659520885,-10.5460399974019,14.5439938105887,19.2824247000038
Estonia,EST,2013,2.41527091747962,11.258421838878,21.6036716167558,1.47462231497043,-23.6083636258181,8.26323260799001,20.9972110374961
Estonia,EST,2014,1.7012784327777,11.5953902111134,28.7417794844608,1.38823609881308,,6.98102590024642,35.2072119137133
Estonia,EST,2015,3.03858493468238,10.754029708075,32.1326393193666,0.98187369073441,,5.74720034893397,27.6889268794541
Estonia,EST,2016,1.61541102034525,10.8260519715974,29.0924022900711,0.869768013352352,,4.61925838521114,31.3867449890683
Estonia,EST,2017,1.37874381039963,12.770384057326,32.5476207950742,0.698391485843613,,3.5448261533022,28.831514117256
Estonia,EST,2018,1.75610475365098,12.713873772656,33.320125527796,0.453036142144878,,1.90406412101324,28.0697588557597
Estonia,EST,2019,1.21743061327088,12.0743182252112,29.147311454772,0.360874320298305,,1.02852992656856,24.982199605917
Eswatini,SWZ,2009,3.52173453650367,10.6906328016171,15.2906341430174,5.86910175632252,77.4001808607114,2.40026068134772,17.5519691187184
Eswatini,SWZ,2010,3.40353662552938,12.3485670452567,18.012620892893,7.8074135254831,38.1374765478038,18.8521308237901,20.4400004639164
Eswatini,SWZ,2011,3.46927035018654,12.2325800587963,15.4714585953241,3.5272700795754,46.0937517797982,5.89640925041267,17.7927256397508
Eswatini,SWZ,2012,3.47975353072715,12.547010421737,12.7230567244513,10.6707564994315,32.0700871226447,35.2760508213056,18.1995042467147
Eswatini,SWZ,2013,3.07676491114983,11.9474010110721,12.0897451231501,6.79342240618839,36.4802830511062,20.9279738883699,19.3020781044578
Eswatini,SWZ,2014,3.51516606915527,12.6129229348594,14.1677642172823,6.87068790595697,,18.1292450347165,21.3026048476943
Eswatini,SWZ,2015,10.2826845214403,12.9110544275522,15.2669365220034,6.63027167224262,,19.6456942874217,19.9867317640328
Eswatini,SWZ,2016,4.01749363434796,12.9805022298437,16.3581158675634,9.62105068496718,,28.7330161835366,19.9930361355804
Eswatini,SWZ,2017,5.48733170157752,13.449081347714,14.7196182886706,7.91683451676683,,21.6444863781656,20.7602711084679
Eswatini,SWZ,2018,2.4794161094965,13.1115288428394,17.5258304309846,9.3155186631086,2.13323007872454,27.1678883647094,15.9975447945647
Eswatini,SWZ,2019,4.71703766960239,15.0406291179801,14.6876852391907,9.44593710175681,,23.0330647490217,15.950835183948
Fiji,FJI,2000,2.7435482952652,5.50182988528174,75.0277313732463,6.83028179331357,,45.5613942713072,8.90267642203871
Fiji,FJI,2001,3.17707303054394,6.8892705160733,103.544730298983,8.00083742151754,,42.9525387523162,11.0645629249631
Fiji,FJI,2002,3.75258358142277,5.85036958168089,105.6817152543,6.58628549667601,,38.7830106058234,9.48623432083866
Fiji,FJI,2003,3.66094060291589,6.44567908642308,108.337081988357,4.65656368194509,,25.3010834352063,10.5207119386306
Fiji,FJI,2004,3.78878110780396,6.47699404437681,90.2685036110129,4.22617544854177,,23.9196162353647,10.0480121640401
Fiji,FJI,2005,4.01948584067102,6.95905530880784,78.8813960518881,3.68506394302508,,25.7472562560699,10.615376153429
Fiji,FJI,2006,3.92669116185199,7.12646231656009,41.426023993164,2.45452534963199,,17.7074379623849,10.5253870363878
Fiji,FJI,2007,2.9611509048543,7.31599172803364,83.6934008885994,5.68211734419274,,39.6312126746183,11.5183466160119
Fiji,FJI,2008,4.39117117146811,9.72929704695033,42.9828763136137,3.13011678919177,,15.6751465334856,13.1422562330337
Fiji,FJI,2009,2.9700349091888,10.4642482320806,61.4659710499495,3.74100549201087,,11.0553225963605,15.5514099227418
Fiji,FJI,2010,2.85212936286027,11.8476904014013,58.5530879199201,4.37272928691285,,15.5860781426301,17.8005432403042
Fiji,FJI,2011,2.76027019243252,9.51586098706884,100.286855689373,3.85933735767356,,14.8359817886883,14.8751736696618
Fiji,FJI,2012,2.76097832579688,8.88381797074103,90.1588922628605,4.18520747199108,,18.0931780743495,13.8248133550023
Fiji,FJI,2013,2.64240261844489,8.66747024581618,109.219316674546,2.68785970707066,,9.63463802311064,13.2939703536889
Fiji,FJI,2014,2.5396736111561,8.71391845779398,62.5711804306666,2.15650347319848,,6.3229555211308,12.1698030187354
Fiji,FJI,2015,2.63333052145874,8.48449174720801,82.2196680116718,1.44819136922413,,2.59155835840431,13.1136627882408
Fiji,FJI,2016,2.53979432627922,9.17070019367585,60.665390123836,2.23687311841103,15.0159571420428,7.00723785624049,13.7968453491064
Fiji,FJI,2017,2.53131190017794,8.86419363914126,81.1576130152649,2.4244606567932,2.82662880703582,8.0305965882852,12.8490788311114
Fiji,FJI,2018,2.78496995966806,9.93781499475218,61.6079026487461,3.08925674923103,1.79367556668623,12.1098605162445,13.814437234419
Fiji,FJI,2019,2.74090688561282,10.9598915193408,70.6076938784075,3.83835127206916,4.14142263971884,13.5461491913311,15.5421524115732
Finland,FIN,2006,1.43152929561628,9.38047452828952,,,,1.61605812220566,
Finland,FIN,2007,1.27048153427178,7.98001688604256,,,,2.09653827401268,13.4540712836859
Finland,FIN,2008,0.831259316549497,6.23810610151578,,,,3.52745116192945,12.4727629404833
Finland,FIN,2009,0.621358888620773,6.40659507489065,,,,5.4099973173567,13.772592402143
Finland,FIN,2010,0.536946339251038,5.52473504992922,,,,5.07704293628809,13.6171801556135
Finland,FIN,2011,0.483861229265693,4.35354133135697,,,,5.47556534259338,13.5505132872717
Finland,FIN,2012,0.487398129746884,4.4173339594767,,,,5.71702331523475,16.1212812667462
Finland,FIN,2013,0.452792112924755,5.01086166261414,,,,5.31714373383597,15.1697913257593
Finland,FIN,2014,0.524780252160127,4.34263668933188,18.9083498425703,1.29702615549982,,11.2112293411818,16.4202384173418
Finland,FIN,2015,0.56826608749713,5.60150976386822,22.4456514150878,1.34182434359094,,9.93847077361747,21.5302228133775
Finland,FIN,2016,0.636559716587879,6.45718718300615,25.0511871389409,1.51681272731397,,9.50321579064094,21.9491570212991
Finland,FIN,2017,0.542627189628173,9.02584213824247,20.9489777603733,1.67162132767337,,10.3716559937758,19.6190050483803
Finland,FIN,2018,0.709280856870907,9.30351906158358,28.9042520012475,1.42557284640121,,8.24139742579459,19.7360232716326
Finland,FIN,2019,0.690582685363843,6.84524409178074,35.1708159459797,1.3904015532889,,9.48509601543466,18.5065770660566
Finland,FIN,2005,,9.44798401538142,,,,1.6459673799192,
France,FRA,2008,0.133332569755839,3.72769851057254,128.323493222094,2.81942025282791,,10.2886710599425,8.48011459903618
France,FRA,2009,0.294943806086021,4.09841071647039,93.1309100347863,4.02193112740747,,19.2870048018019,10.1864680602523
France,FRA,2010,0.5861681851011,4.87775612408781,76.1923754700593,3.75857389340272,,17.1927314185542,10.8247813588064
France,FRA,2011,0.392206475142458,4.75357891653996,87.6353444241934,4.29144958888442,,20.7590755820932,10.982774720396
France,FRA,2012,0.311484631238643,5.20126647972983,88.474109846893,4.29452327369679,,19.2640810577753,13.6498612689033
France,FRA,2013,0.491070067622728,5.8183034014279,71.6127634986469,4.49543407979547,,19.7999668893688,13.3993454976403
France,FRA,2014,0.232154958682504,5.28241197696036,17.7773382423067,4.16249928399605,,19.2254187723138,13.11201934669
France,FRA,2015,0.395457106787115,5.7938034204805,17.5187422988036,4.0452542986778,,17.9532996332079,13.8013465549551
France,FRA,2016,0.406153592190119,6.24897237963798,20.1929602921626,3.70275907528325,,16.2223120921397,15.1058369140907
France,FRA,2017,0.421573299083016,6.59400845617218,20.7401042923995,3.12359565297023,,14.9665209810423,15.409426250116
France,FRA,2018,0.422218099700505,6.52549855092139,19.3017692807711,2.74834162277966,,13.5643641395994,15.5636711535793
France,FRA,2019,0.397628173063543,6.61056083155877,20.1431971958039,2.47314366528244,,12.1598993517901,15.982948837162
Gabon,GAB,2010,2.88297242871606,14.3147591881373,158.519134579086,3.15900690596519,27.007933598969,1.38185640486598,23.5518080236293
Gabon,GAB,2011,2.67136649802218,10.5005890710974,129.526564805753,2.77845670058743,2.49247206073548,-3.3050320056899,12.3534923678335
Gabon,GAB,2012,2.26308924880947,9.7370677797569,143.17106989873,2.54980619434757,4.36956074415677,-1.70738155459715,10.12221020471
Gabon,GAB,2013,1.87565044706085,10.0364828259694,125.158197866541,2.74240086893029,0.510223425863236,-0.3464165613903,11.595187947123
Gabon,GAB,2014,2.1070585864432,9.8094668078476,112.877012822699,4.06703210187157,3.06252437280645,0.193782613263603,8.83154713736751
Gabon,GAB,2015,1.30036530079758,9.34746366010444,148.257199294908,5.25919934797037,6.4725348485085,6.4537913535669,8.01591109497381
Gabon,GAB,2016,1.63973009861643,7.47072756965054,148.702293053245,10.6518721492541,4.66750651676135,12.1167553813281,7.64700144725822
Gabon,GAB,2017,2.18549077450729,7.84502389987506,149.266189733829,10.8359040590091,6.05200892606838,5.98049350976188,8.48963617810667
Gabon,GAB,2018,1.8792039285557,8.69908154149386,162.398251342526,12.392718976239,16.6967044284243,7.58840121217502,9.65034888914363
Gabon,GAB,2019,0,8.88880956923532,161.895931542285,12.8104826418822,-2.52883110425531,6.98375639207826,9.72381798835523
Gambia,GMB,2005,5.87640151480553,12.5479136771439,83.9267639863168,12.5685109343527,,11.0951326028176,21.2092312878954
Gambia,GMB,2006,5.2630883224228,12.4295682378559,82.1651527038791,13.1872300249818,,11.1898489974673,22.592635355076
Gambia,GMB,2007,3.22115111982258,10.88457575668,74.9487996436401,10.4360871569687,36.7027449639013,8.16881117880397,17.9283880755467
Gambia,GMB,2008,3.63666968470682,11.7252569858373,70.3651789064569,13.6753466789579,19.6119114915188,20.3105088707757,19.1739449352115
Gambia,GMB,2009,1.12944562311363,10.5023085112705,62.0780292890996,12.309189801991,6.49048084595337,21.9995976383892,17.3858186739179
Gambia,GMB,2010,1.64317786862069,16.0410427539124,68.432750639795,14.5159542755099,1.41534205219102,17.0108445643652,25.5662018458088
Gambia,GMB,2011,1.31892734044547,14.2964012107471,75.2737002484931,12.1459044470398,-1.01873175099832,13.7923864676158,25.5856137450805
Gambia,GMB,2012,1.911987680344,14.6543723207076,80.8904920985292,12.0390048184338,4.65432187781543,13.5847746359671,27.6706648971681
Gambia,GMB,2013,2.42881309447003,13.5201362308913,75.7868835404218,19.0704746911573,35.1434259709305,8.19867123541204,26.7363680466916
Gambia,GMB,2014,3.91085491358725,15.0487608372304,84.8401966450524,7.22312243018901,-0.0994881540639087,4.8960383150978,28.849592179039
Gambia,GMB,2015,3.48611108784851,14.828307139203,93.408893304203,6.48607001106877,-3.78355459355915,2.53215978815047,31.4270662186238
Gambia,GMB,2016,3.28440712750863,16.2075434842086,101.326317977665,9.32276053366426,-0.942228041006112,3.03831189173172,35.8832272420978
Gambia,GMB,2017,2.68671512152779,16.9208953473039,92.8720306670512,7.33747091958366,2.31031810547162,2.05592034836104,31.8598314128275
Gambia,GMB,2018,2.7247185633407,16.3662530217271,94.7557227005382,3.15265862122247,6.08580148322984,1.18326423563157,30.2774153613665
Gambia,GMB,2019,3.14075270751689,14.1782526429365,91.5982837811789,4.54670680816959,1.76240207212938,3.11653503057712,30.0869188486353
Georgia,GEO,2001,2.0827951741189,30.7079353562177,58.9851659401045,,,,
Georgia,GEO,2002,5.15322717272903,28.2783191436703,51.351697106824,,23.9220570102024,,17.171867277295
Georgia,GEO,2003,4.63863319776828,26.4498346010522,52.2392604046208,2.34319465597397,33.8588727145994,1.95652801745924,15.6456347812913
Georgia,GEO,2004,2.43260629312017,21.9233840027147,48.9899752540583,1.97156766439632,30.3417096682787,1.12431052541841,15.7066341615716
Georgia,GEO,2005,3.73125281907249,18.816618468272,39.5685530150163,1.19432598058677,19.1979896154109,1.08348903166974,12.215750193198
Georgia,GEO,2006,3.65597938219734,21.2502057800141,42.0860684319228,0.80588216364693,3.52384182402915,0.641771612898516,14.7317827961806
Georgia,GEO,2007,2.62314154641278,20.4082119431277,42.2083439710274,0.838418571196984,7.57855822555158,1.01000409332208,13.1138732620833
Georgia,GEO,2008,-2.54754823045692,17.1139513780988,34.9570174795816,4.05808130517856,2.84183875130462,5.26738407151419,14.4101931488646
Georgia,GEO,2009,-0.806147138281865,18.2933921303122,41.3103835553282,6.25544102917719,-1.3209975618558,6.08434783597207,16.5474023236212
Georgia,GEO,2010,2.02288888355355,16.9217182430665,41.8773783760641,5.9196827046094,5.51425720713891,6.89654389922177,13.6701829594768
Georgia,GEO,2011,3.20026549344323,16.5971048383789,44.4130811801777,4.52600160107428,4.85662746374227,4.9060913915443,11.3045663317978
Georgia,GEO,2012,1.3347527105935,16.6500406074097,44.7532162339726,3.68025550193123,3.04783126562071,5.5750058533118,13.4487190012222
Georgia,GEO,2013,2.88405530900328,16.7520400822172,43.1168992020814,3.03171606579418,1.84417457423305,4.58211120450346,13.045530261241
Georgia,GEO,2014,3.05853121247773,17.3969891526367,34.7502606191844,3.027064429527,2.09112024570614,4.74089956885479,13.0856650423137
Georgia,GEO,2015,2.65572562351191,13.958585650018,35.6048490461673,2.7114511435798,-0.379943871196402,5.55766113959242,12.0132973246447
Georgia,GEO,2016,3.15299902595005,13.1950561690937,33.9832187152748,3.44697501744779,7.26527051146333,7.28611259163307,10.4828243419713
Georgia,GEO,2017,3.11617246080529,12.819326391977,32.086686032787,2.77879996979284,6.76272596057975,6.38789858438056,13.9543741722366
Georgia,GEO,2018,3.05587730532687,12.9333031547044,27.1380013164706,2.67886834382407,9.76280383465051,6.43263473768829,13.5185856154109
Georgia,GEO,2019,2.54854643017527,12.1769073269415,24.1722450461551,1.92840956509861,-1.4319138640272,5.22329166776391,14.6244310962315
Georgia,GEO,2020,0.150593421764882,10.2834136639205,25.2178323726528,2.26743833598589,3.09465948565376,7.34757347203447,12.8068678462276
Germany,DEU,2005,0.49,4.07,,4.05,,34.97,
Germany,DEU,2006,0.46,4.33,,3.41,,28.66,
Germany,DEU,2007,0.25,4.27,119.42,2.65,,21.58,
Germany,DEU,2008,-0.1,4.49,120.38,2.85,6.56,25.33,9.55
Germany,DEU,2009,0.21,4.81,144.24,3.31,5.28,36.85,10.84
Germany,DEU,2010,0.37,4.3,136.99,3.2,4.4,34.22,11.83
