"","ind1.1.1","ind1.a.1(1)","ind1.a.2(1)","ind12.2.2(1)","ind12.2.2(2)","ind13.1.1(1)","ind14.1.1(2)","ind15.1.1","ind15.1.2(1)","ind15.1.2(2)","ind15.4.1","ind15.a.1(1)","ind15.b.1(1)","ind2.5.2","ind3.1.1","ind3.2.1","ind3.2.2","ind3.3.2","ind3.4.1","ind3.4.2","ind3.6.1(1)","ind3.b.1(1)","ind3.b.1(2)","ind6.1.1(1)","ind6.2.1(1)","ind7.1.1","ind7.1.2","ind7.2.1","ind7.3.1","ind8.1.1","ind8.2.1","ind8.4.2(1)","ind8.4.2(2)","ind8.5.2(1)","ind9.1.2(1)","ind9.1.2(2)","ind9.1.2(3)","ind9.2.1","ind9.2.2(1)","ind9.2.2(2)","ind9.4.1","ind9.5.1","ind9.5.2","ind9.c.1(1)","ind9.c.1(2)"
"2010-01-01",0,0,0.0137595535689651,0.001261066568326,0.013870686849674,8.5356912197092e-05,0.627544910179641,0.000277905347840002,0.000630978814250005,0.000949509123892023,0.000598964612954944,0.091258757586548,0.091258757586548,0,0,0.014285714285714,0.023809523809524,0.00303030303030299,0.020408163265306,0.021052631578948,0.0038753087471255,0,0,0.00191204588910299,0.00355590675622297,0,0,0.040750915750916,0.00637562752322898,0.605757603478005,0.569620253164557,0.001261066568326,0.013870686849674,0.074902723735409,0.0066920714399403,0.00374510361529801,0.063407749266801,0.133396019632667,0.026951916522468,0.026845637583893,0.000723414516517973,0.00484425361934704,0.032275836029575,0.127585520835068,0.031829770029459
"2011-01-01",0,0,0.037380494164391,0.012620386032771,0.000615693138538986,0.000173676387069524,0.00119760479042,0.000101056490124041,0.00147357272458404,0.00300201379106901,1.29831081840948e-05,0.228903414921112,0.228903414921112,0,0,0.014285714285714,0,0,0.020408163265306,0,0.0023848053828464,0,0.0714285714285721,0.00191204588909899,0.00355590675622197,0,0,0.042582417582417,0.046200247364002,0.094630311354827,0.126582278481013,0.012620386032771,0.000615693138538986,0.111867704280155,0.0107144193717716,0.003504297810273,0.00538403872686599,0.035657972174243,0.000734098893608093,0.013422818791946,0.043887147335423,0.0310875709341271,0.031441108200675,0.019076123149681,0.00774524892106598
"2012-01-01",0,0,0.019794339596612,0.00940136334845101,0.011460687993104,0.000692758755961746,0.161676646706586,0.000101056490123985,0.0010249130303599,8.85077659069644e-05,3.4674398688983e-05,0.070727762511471,0.070727762511471,0.0196078431372541,0.058823529411765,0.014285714285715,0,0.00303030303030301,0.020408163265306,0.015789473684211,0.0033429861170258,0,0,0.00382409177820497,0.0027657052548401,0,0,0.050366300366301,0.000165473604701996,0.348794215520426,0.10126582278481,0.00940136334845101,0.011460687993104,0.042801556420234,0.0011741475854191,0.00775624031043301,0.011266358984599,0.00507573449689602,0.00372293010329894,0.00671140939597303,0.000723414516518028,0.028849451779062,0.0395278934430481,0.010559207566504,0.011458705857987
"2013-01-01",0,0,0.038103047485031,0.00294308378286601,0.00393164047039002,0.000861435051640868,0.205988023952096,0.000101056490122986,0.004008195140347,0.00077345117223504,0.00018588010986198,0.00826432952258099,0.00826432952258099,0.0196078431372549,0,0,0,0.006060606060606,0.020408163265306,0.026315789473684,0.0020441188995827,0,0.142857142857143,0.00191204588909999,0.00316080600553192,0,0,0.000457875457876011,0.00809084227380699,0.00409997729965195,0.012658227848101,0.00294308378286601,0.00393164047039002,0.014591439688716,0.0034021302202327,0.00187828527919698,0.00231814200462699,0.0153331504136061,0.023333857689685,0.02013422818792,0.00916325054256095,0.017146583034606,0.00485138109761796,0.056986169495991,0.019310076717721
"2014-01-01",0,0,0.033988459840521,0.003652669297244,0.00233083831018599,9.06944293122539e-05,0.216766467065868,0.000101056490123985,0.0016658554506801,0.00108233917133504,0.00572745067645997,0.07946126529028,0.07946126529028,0,0,0.014285714285714,0,0.0060606060606061,0.040816326530613,0,0.0019163614683587,0,0,0.00191204588910199,0.00316080600553104,0,0,0.017857142857143,0.025827490343484,0.100224054458473,0.120253164556962,0.003652669297244,0.00233083831018599,0.02431906614786,0.00363041752163071,0.003121301910851,0.00355881478949999,0.019838304620439,0.011850453568245,0.0134228187919471,0.034965034965035,0.0159592384832561,0.00450106682828399,0.00647522089935793,0.021432045153168
"2015-01-01",0,0,0,0.00730137110489198,0.011539848539488,0.000260873778350926,0.00718562874251499,0.000101056490124041,0.000827574145958909,0.00206960431283199,1.34580999470169e-05,0.05365556260923,0.05365556260923,0.0196078431372551,0,0,0,0.0515151515151512,0.020408163265307,0.00526315789473697,0.0022357550464185,0,0,0.0019120458890991,0.00316080600553104,0,0,0.024267399267399,0.00503511091390689,0.072192069164931,0.018987341772152,0.00730137110489198,0.011539848539488,0.035019455252918,0.005372357474891,0.001437954664294,0.0046434042945,0.00818881129112603,0.011430968486184,0.02013422818792,0.00699300699300701,0,0,0.027362422391645,0.014851763799296
"2016-01-01",0,0.142857142857142,0,0.00368083847338199,0.001715145171646,3.96235171418494e-06,0.091017964071856,0,0.001366798558044,0.000309571984924983,0.000460425348789983,0.028474737323975,0.028474737323975,0.0196078431372549,0,0,0,0,0.020408163265307,0.01578947368421,0.000127757431223903,0,0,0.00191204588910299,0.00316080600553192,0,0,0.0141941391941389,0,0.048922123727662,0.075949367088608,0.00368083847338199,0.001715145171646,0.04863813229572,0.000561823932348993,0.00594905007843402,0.00102615488010099,0.0208180923043579,0.00781290965340009,0.00671140939597303,0.005546177959971,0,0,0.0504069135170959,0.036334666134621
"2017-01-01",0,0,0,0.003451914323649,0.003201604320407,0.00017247163908048,0.065868263473054,0,0.00147580338265907,0.00354332017390202,3.95826469101745e-06,0.283489568679651,0.283489568679651,0.0196078431372551,0.11764705882353,0,0,0.015151515151515,0.030612244897959,0.021052631578947,0.0012349885018312,0,0,0.00191204588910199,0.00276570525483999,0,0,0.0448717948717949,0,0.050168007337383,0.10126582278481,0.003451914323649,0.003201604320407,0.035992217898832,0.00281638650469901,0.00305708702951099,0.022518240362975,0.0159832623205389,0.012217503015049,0.0134228187919461,0.021702435495539,0,0,0.042669511906898,0.00242911075624097
"2018-01-01",0,0,0,0.014650947208385,0.016852400763459,2.472612661949e-06,0.195209580838323,0,0.00647783105084898,0.0121492298388,0.00988077865083004,0.131275503847452,0.131275503847452,0,0,0,0,0.00303030303030301,0.010204081632653,0.01578947368421,0.0007452516821395,0,0,0.00191204588909999,0.00355590675622308,0,0,0.0412087912087911,0,0.077628051019575,0.069620253164557,0.014650947208385,0.016852400763459,0.0359922178988331,0.00481494022499329,0.00566466988964201,0.00160175686016301,0.0225386944239621,0,0.00671140939597303,0.027007475283338,0,0,0.021184490454136,0.028041585917042
"2019-01-01",0,0,0,0.00187880469853899,0.00372054568003299,0.000334231978560651,0.153293413173653,0,0,0,0,0,0,0.03921568627451,0,0.014285714285714,0,0.0272727272727272,0.010204081632653,0.031578947368421,0.000681372966527601,0,0,0,0,0,0,0.048076923076923,0,0.0392851128938679,0.088607594936708,0.00187880469853899,0.00372054568003299,0.0233463035019455,0.000179218028687603,0,0.00484308969802599,0.0642428792723599,0,0.013422818791947,0,0,0,0.00604285852631203,0.011643381016607
"2020-01-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196078431372551,0,0,0,0,0,0,0,0,0,0,0.000395100750690935,0,0,0,0,0.333616379642672,0.183544303797469,0,0,0.113813229571985,0,0,0,0.085574178631211,0,0.067114093959732,0,0,0,0,0
