"","ind1.1.1","ind1.a.1.1","ind1.a.2.1","ind12.2.2.1","ind12.2.2.2","ind13.1.1.1","ind14.1.1.2","ind15.1.1","ind15.1.2.2","ind15.1.2.3","ind15.4.1","ind15.a.1.2","ind15.b.1.2","ind2.5.2","ind3.1.1","ind3.2.1","ind3.2.2","ind3.3.2","ind3.4.1","ind3.4.2","ind3.6.1.1","ind3.b.1.1","ind3.b.1.3","ind6.1.1.1","ind6.2.1.1","ind7.1.1","ind7.1.2","ind7.2.1","ind7.3.1","ind8.1.1","ind8.2.1","ind8.4.2.1","ind8.4.2.2","ind8.5.2.1","ind9.1.2.1","ind9.1.2.2","ind9.1.2.3","ind9.2.1","ind9.2.2.1","ind9.2.2.2","ind9.4.1","ind9.5.1","ind9.5.2","ind9.c.1.1","ind9.c.1.2"
"2000-01-01",-39.9946080335849,NA,-3.12581224420543,NA,NA,30.0146636446291,NA,10.9097016131011,NA,NA,NA,NA,NA,NA,NA,-18.3092808298961,22.5685128159039,NA,NA,NA,-34.3142031071793,NA,NA,NA,NA,NA,NA,NA,7.45840539913347,61.0352340587241,NA,NA,NA,12.6790012719762,-7.22669941214037,2.61101600669916,-1.35268395262759,-3.62459343443683,21.9078614068655,NA,1.52195679277491,1.28389402644764,15.0074142756523,1.05251634837921,14.4611784078194
"2001-01-01",-47.5273376002513,14.2857142857143,31.5487012429225,1.41441730858288,2.33238471897455,-15.2869039774231,-7.22766257473567,7.71407403421965,17.9113827484719,74.0664813520186,-0.812327107086207,NA,NA,-2.82356617765108,24.6229542535713,-21.1935123279801,-18.7900138391567,-58.0130269743331,7.27454872649178,-37.201687491082,-36.9387262908817,-41.8150140446414,-118.989505523704,161.12536260965,-449.422545708055,NA,NA,-4.87636844245716,-9.43257036615432,-17.810461214468,21.0653321685435,-1.41441730858288,-2.33238471897455,1.39391258550032,70.8635605012744,-25.4427516120845,30.8168212178533,30.6946931235928,34.7919165885988,-29.2526100439554,-4.95184995155929,27.3107485112701,-2.67901120774164,7.20490857202355,20.5225727806857
"2002-01-01",-42.6958514074476,14.2857142857143,-7.00584866148255,3.81969176711602,8.92177692025172,-1.10074563674427,8.20731771494346,7.71407403424186,-20.6124892610152,37.1013956639706,6.25846464323596,NA,NA,-67.1705859430147,NA,-24.2108994335313,41.8150140446401,-56.2721514512376,18.1565532966263,50.3201107132508,-33.0942988204155,NA,-136.221912941896,321.922875827508,-362.50369753758,NA,NA,5.70345781135335,7.25749497591463,4.85685464213956,-2.47191429840065,-3.81969176711602,-8.92177692025172,9.62660805460505,13.0727614161889,39.9666990897538,-23.0961033530014,12.4092899746114,33.7241604601443,-48.3436703902634,-11.7285316897463,14.7356641773259,44.461462661818,19.3415030852783,10.9472375094845
"2003-01-01",17.0111568593454,-19.514648625492,28.431197456226,-7.87854725550694,2.67227801607303,-23.1574442126764,2.06832746880505,7.71407403424095,15.4805632746601,24.4021903121648,16.6959176981477,377.222217723596,377.222217723596,35.7142857142862,-59.3528648339884,-11.1362358200185,-26.4218274778807,-150.14137892601,8.11946814026787,112.465126298907,-34.0779953363345,41.8150140446408,-1.59670461644049,307.661058814661,-90.501242381091,NA,NA,13.6180979548849,13.8222685405949,35.8802245310657,5.75703624934001,7.87854725550694,-2.67227801607303,-8.60176354261231,6.41540638041413,-57.8365522128114,112.510818156753,1.0339671136269,3.66515786401119,-15.6108636942085,-4.5064705750125,-13.8725711634971,24.6412991632287,9.1638717687603,-0.290839151973683
"2004-01-01",-19.690243201706,14.2857142857143,48.9769825491149,12.4364344844752,3.20684446129156,-180.840795191134,-8.48434025735886,7.71407403424013,13.0955560806476,19.523853053484,19.4391622385084,-192.42491914264,-192.42491914264,-26.8396407250747,NA,-14.2857142857134,-24.6229542535702,-22.5732000131136,-5.1358206892551,-60.3242433387318,-20.9653763212126,94.7373068001068,-41.4347268919128,30.1442943471939,-77.4493508817967,NA,NA,-8.16161869374057,-4.71825981742793,8.25729651655751,15.6103756549193,-12.4364344844752,-3.20684446129156,-14.2278820957253,-39.9464065321133,14.0735845576908,2.86377647012949,7.03088587390687,34.4861226194954,-18.1031834043736,-11.0357420641942,2.97750127861879,-12.9840794831204,3.61124998246478,63.7801181020994
"2005-01-01",76.0369845457896,-11.5573856339278,35.4695376532939,-9.65757576297185,-2.74621819294868,-2.24333431964829,18.7208380937137,7.71407403422082,0.836613926914664,-30.5410291537032,70.715599577373,152.085937953356,152.085937953356,30.1977669199876,14.2857142857143,-33.1825850798982,-35.7142857142857,-94.303857520188,7.97513109085398,-2.613021324614,-33.8459713737574,41.8150140446402,-26.4218274778803,-3.04870112311279,-74.106630826477,NA,NA,2.24636207080566,-8.31518118630135,-9.75558280394717,-0.576633776065224,9.65757576297185,2.74621819294868,-11.8283531519485,-24.7014608381411,-69.908751713495,11.1409844223056,9.15244608397407,17.2714878221493,3.23092247400681e-13,2.93552702751235,148.102038777347,28.6729811784727,2.1186788523579,18.08300164615
"2006-01-01",-121.239696019164,-14.2857142857143,-3.2355839062537,17.4056529959517,14.7892646776207,-145.328978624497,15.9903625331731,7.71407403424252,5.65140636557624,10.2453572570245,8.45380785201011,55.803464737774,55.803464737774,68.8982236504614,-34.4887651767585,-11.3327307777329,-24.6229542535714,-61.4088368614771,9.13953875524254,-14.2857142857141,-35.1093293680615,14.2857142857143,16.0545686947008,-2.91314934130351,-78.8694538520902,NA,NA,9.26246075117334,-3.11402437742792,-6.13682231704919,9.85430269662744,-17.4056529959517,-14.7892646776207,-3.31129001608869,-9.06277649878723,-43.9507347132289,30.0333177828384,-11.6725936999115,16.0252385503911,-3.25822497885837,-9.97565355917837,57.744046212463,-1.18523657775865,-1.62499573469611,9.70757468876579
"2007-01-01",29.7970006421942,14.2857142857143,33.8406220235495,16.4167231831908,7.59209082776202,48.550870874558,-15.9363636326549,7.71407403423862,7.98816592246369,24.9844588600816,14.204692362014,150.567066267576,150.567066267576,193.125472314781,14.2857142857143,-11.3327307777329,14.2857142857143,-20.8396376892044,4.22679792525814,59.8912764728197,-18.3465815374049,41.8150140446402,14.2857142857143,-15.3549856641977,-73.3045831728835,NA,NA,-9.59857617155747,-12.7901033139473,-10.0652790808774,2.58530914210442,-16.4167231831908,-7.59209082776202,4.52573317572634,-0.207815423492331,-101.607599243898,9.77219828675162,20.7726357334131,11.7531860387213,16.6120254531149,1.23898314871817,21.6257245807923,-11.1950374904434,7.82282311259424,11.320143819319
"2008-01-01",61.2210703791023,14.2857142857143,-3.54728899486018,-0.0916608956461292,-0.27775425063773,-6.04125150891649,8.94070139267127,7.71407403421975,10.8962181515695,11.4477015321967,19.8097951622202,-536.334542030988,-536.334542030988,-30.0610491276342,14.2857142857143,-11.3327307777329,-24.6229542535714,-48.0434399412507,9.05712871493943,43.2926460478324,-10.5735340072118,34.4887651767585,-41.8150140446408,-7.33377326970669,-75.7191557839188,NA,NA,-8.9412630150113,-69.8327757063799,-12.92122797342,9.94268082892002,0.0916608956461292,0.27775425063773,-7.64692437877926,21.1341652566635,1.85197935880165,6.12977320513463,14.9787777527651,23.0719277223763,4.86764527326152,-25.6397195134165,-12.6649043798867,36.3955159569078,2.95043868005126,-0.696089060466661
"2009-01-01",45.5062739794548,14.2857142857143,-6.60684969511957,15.1855070263664,10.593634372488,47.1029611363074,-9.425541925314,7.7140740342418,14.3407089411893,-17.9944677851782,-11.1644613950935,51.4644446062905,51.4644446062905,142.203665665357,14.2857142857143,-18.7900138391573,34.4887651767585,-52.1830908831288,-0.575404742230974,38.8764481106766,-3.07411755102632,-221.738988432378,24.6229542535715,-13.3928571428523,-74.0946702985147,NA,NA,-9.50581472186037,-5.76400002971143,-15.7774523770994,29.080439321536,-15.1855070263664,-10.593634372488,5.74489251219858,-31.7849530997621,223.770841270364,32.5418297586612,38.3881814353012,-8.10486303013603,-15.0696972263869,10.1337124901907,20.7233263048496,-9.91541370718143,43.746500239285,11.432571991729
